,date,stock,buyPrice,numShares,sellPrice,sellDate,profit,cumProfit,groupCumProfit
166,2020-06-18,ford,1.330000043,1971.0,1.419999957,2020-06-19 00:00:00,177.39000000000033,4420.390000000003,2298.8900000000012
167,2020-06-18,tesla,1.330000043,1971.0,1.419999957,2020-06-19 00:00:00,177.39000000000033,4597.780000000003,2298.8900000000012
168,2020-06-23,ford,1.429999948,1957.0,1.389999986,2020-06-25 00:00:00,-78.2800000000002,4519.500000000004,2220.610000000001
169,2020-06-23,tesla,1.429999948,1957.0,1.389999986,2020-06-25 00:00:00,-78.2800000000002,4441.220000000003,2220.610000000001
170,2020-06-26,ford,1.379999995,1971.0,1.289999962,2020-06-30 00:00:00,-177.38999999999987,4263.830000000004,2043.2200000000012
171,2020-06-26,tesla,1.379999995,1971.0,1.289999962,2020-06-30 00:00:00,-177.38999999999987,4086.4400000000037,2043.2200000000012
172,2020-07-16,ford,1.25999999,2018.0,1.2799999709999998,2020-07-17 00:00:00,40.36000000000013,4126.800000000004,2083.5800000000013
173,2020-07-16,tesla,1.25999999,2018.0,1.2799999709999998,2020-07-17 00:00:00,40.36000000000013,4167.1600000000035,2083.5800000000013
174,2020-07-22,ford,1.24000001,2083.0,1.25999999,2020-07-23 00:00:00,41.659999999999854,4208.820000000003,2125.240000000001
175,2020-07-22,tesla,1.24000001,2083.0,1.25999999,2020-07-23 00:00:00,41.659999999999854,4250.480000000003,2125.240000000001
176,2020-07-27,ford,1.25999999,2083.0,1.309999943,2020-07-28 00:00:00,104.15000000000009,4354.630000000003,2229.3900000000012
177,2020-07-27,tesla,1.25999999,2083.0,1.309999943,2020-07-28 00:00:00,104.15000000000009,4458.7800000000025,2229.3900000000012
178,2020-07-30,ford,1.289999962,2115.0,1.409999967,2020-07-31 00:00:00,253.80000000000018,4712.580000000003,2483.1900000000014
179,2020-07-30,tesla,1.289999962,2115.0,1.409999967,2020-07-31 00:00:00,253.80000000000018,4966.380000000003,2483.1900000000014
180,2020-08-06,ford,1.419999957,2100.0,2.180000067,2020-08-18 00:00:00,1596.0,6562.380000000003,4079.1900000000014
181,2020-08-06,tesla,1.419999957,2100.0,2.180000067,2020-08-18 00:00:00,1596.0,8158.380000000003,4079.1900000000014
182,2020-08-19,ford,1.620000005,2826.0,1.74000001,2020-08-20 00:00:00,339.1199999999999,8497.500000000004,4418.310000000001
183,2020-08-19,tesla,1.620000005,2826.0,1.74000001,2020-08-20 00:00:00,339.1199999999999,8836.620000000003,4418.310000000001
184,2020-08-21,ford,1.649999976,2980.0,1.649999976,2020-08-26 00:00:00,0.0,8836.620000000003,4418.310000000001
185,2020-08-21,tesla,1.649999976,2980.0,1.649999976,2020-08-26 00:00:00,0.0,8836.620000000003,4418.310000000001
186,2020-08-27,ford,1.519999981,3235.0,1.620000005,2020-08-28 00:00:00,323.5,9160.120000000003,4741.810000000001
187,2020-08-27,tesla,1.519999981,3235.0,1.620000005,2020-08-28 00:00:00,323.5,9483.620000000003,4741.810000000001
188,2020-09-03,ford,1.5399999619999998,3403.0,1.5,2020-09-09 00:00:00,-136.1199999999999,9347.500000000004,4605.690000000001
189,2020-09-03,tesla,1.5399999619999998,3403.0,1.5,2020-09-09 00:00:00,-136.1199999999999,9211.380000000005,4605.690000000001
190,2020-09-14,ford,1.4500000480000002,3521.0,1.409999967,2020-09-16 00:00:00,-140.84000000000015,9070.540000000005,4464.850000000001
191,2020-09-14,tesla,1.4500000480000002,3521.0,1.409999967,2020-09-16 00:00:00,-140.84000000000015,8929.700000000004,4464.850000000001
192,2020-09-22,ford,1.370000005,3623.0,1.4500000480000002,2020-09-23 00:00:00,289.84000000000015,9219.540000000005,4754.690000000001
193,2020-09-22,tesla,1.370000005,3623.0,1.4500000480000002,2020-09-23 00:00:00,289.84000000000015,9509.380000000005,4754.690000000001
194,2020-09-24,ford,1.379999995,3807.0,1.409999967,2020-09-28 00:00:00,114.21000000000004,9623.590000000004,4868.9000000000015
195,2020-09-24,tesla,1.379999995,3807.0,1.409999967,2020-09-28 00:00:00,114.21000000000004,9737.800000000003,4868.9000000000015
196,2020-09-30,ford,1.399999976,3834.0,1.409999967,2020-10-01 00:00:00,38.339999999999236,9776.140000000003,4907.240000000001
197,2020-09-30,tesla,1.399999976,3834.0,1.409999967,2020-10-01 00:00:00,38.339999999999236,9814.480000000003,4907.240000000001
198,2020-10-07,ford,1.4500000480000002,3729.0,1.480000019,2020-10-08 00:00:00,111.86999999999989,9926.350000000002,5019.110000000001
199,2020-10-07,tesla,1.4500000480000002,3729.0,1.480000019,2020-10-08 00:00:00,111.86999999999989,10038.220000000001,5019.110000000001
200,2020-10-14,ford,1.570000052,3515.0,1.620000005,2020-10-19 00:00:00,175.75,10213.970000000001,5194.860000000001
201,2020-10-14,tesla,1.570000052,3515.0,1.620000005,2020-10-19 00:00:00,175.75,10389.720000000001,5194.860000000001
202,2020-10-20,ford,1.519999981,3746.0,1.5499999519999998,2020-10-22 00:00:00,112.38000000000011,10502.100000000002,5307.240000000001
203,2020-10-20,tesla,1.519999981,3746.0,1.5499999519999998,2020-10-22 00:00:00,112.38000000000011,10614.480000000003,5307.240000000001
204,2020-10-26,ford,1.50999999,3845.0,1.5299999709999998,2020-10-28 00:00:00,76.90000000000055,10691.380000000005,5384.140000000001
205,2020-10-26,tesla,1.50999999,3845.0,1.5299999709999998,2020-10-28 00:00:00,76.90000000000055,10768.280000000006,5384.140000000001
206,2020-10-30,ford,1.519999981,3871.0,1.5399999619999998,2020-11-02 00:00:00,77.42000000000007,10845.700000000006,5461.560000000001
207,2020-10-30,tesla,1.519999981,3871.0,1.5399999619999998,2020-11-02 00:00:00,77.42000000000007,10923.120000000006,5461.560000000001
208,2020-11-04,ford,1.5499999519999998,3846.0,1.570000052,2020-11-06 00:00:00,76.92000000000007,11000.040000000006,5538.480000000001
